trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,min_C_cwt_coefficients,max_C_abs_energy,max_C_fft_aggregated,max_C_number_crossing_m,daily_precipitation_spkt_welch_density,daily_precipitation_time_reversal_asymmetry_statistic,SO2_autocorrelation,SO2_cid_ce,SO2_last_location_of_minimum,SO2_spkt_welch_density,SO2_time_reversal_asymmetry_statistic,NO2_autocorrelation,NO2_cid_ce,NO2_spkt_welch_density,NO2_time_reversal_asymmetry_statistic,CO_cid_ce,CO_last_location_of_minimum,CO_spkt_welch_density,CO_time_reversal_asymmetry_statistic,PM2_5_cid_ce,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI,month,day,week
-0.025637534,-0.015710749,-0.26783785,0.0,0.0,-0.05414355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27648178,-0.27375883,0.18225051,-0.07574965,0.0,1.6826401,0.071442604,-0.01749358,0.28199306,0.03531569,0.24608415,0.20462772,-0.7978509,-0.0010715201,0.08659496,0.56398106,2.5785494,0.2364055,0.4794944,-0.1747412,0.2722921,-0.9671842,-1.2330757,-0.11859374,-0.0033264807,-0.632815,-0.18336411,0.0,-0.038367398,-0.013140646,0.20628063,0.14361222,0.0374621,0.080738455,0.003645864,-0.15905623,0.34575427,-8.051965
-0.15802549,0.015710749,0.5051083,0.0,0.0,0.8454845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45920599,-2.149244,0.23781008,-0.77565414,0.0,-1.099612,0.1078628,-0.010064704,-0.29099485,-0.01340696,-0.4512726,0.3951352,-0.665981,-0.18313861,-0.19596237,0.6016977,1.0541416,0.24868493,0.21647567,-0.086234644,0.900803,-1.2934557,-1.04862,-0.16051401,0.23235781,0.14625542,-0.21585031,0.0,-0.061568648,-0.013140646,-1.427711,-0.11797479,0.0374621,0.10545967,0.003645864,-0.017405529,0.18992808,2.9387646
-0.06417443,0.015710749,0.2471172,0.0,0.0,-1.8370831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06570924,-2.734202,0.16576804,-0.47009903,0.0,-1.822116,0.077954605,-0.014788114,0.17487752,-0.01340696,-1.6639162,0.7079281,-0.719639,-0.052809864,-0.19878814,0.36512035,0.8503813,-0.12420885,-0.75515056,-0.07490671,-1.6812314,-0.90125614,-1.208974,-0.12804593,0.23862557,0.13894147,-0.26001278,0.0,-0.061568648,-0.0072749048,0.3355577,-0.053842407,0.0374621,-0.019919164,0.003645864,-0.015165152,0.4961586,1.512732
-0.026279252,-0.015710749,-0.1610555,0.0,0.0,0.23977718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21283732,-1.6172347,0.19521058,-0.30688754,0.0,-1.3337046,0.077954605,-0.014788114,0.14514703,0.45764,-0.7868807,0.4336472,-0.9913357,-0.08231832,-0.1682618,0.73432386,0.8983362,-0.23721881,-0.91632175,0.025970742,-1.7511461,-0.78121537,-1.2547296,-0.1589926,0.24408017,-0.1061673,-0.28778416,0.0,-0.061568648,-0.013140646,0.34658232,0.17143175,0.0374621,0.080738455,0.003645864,-0.017405529,0.4961586,1.8062143
0.043230087,0.122887395,0.44967934,0.0,0.0,0.95746684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-1.2138904,0.2072911,-0.42415634,0.0,-1.3248373,0.077954605,-0.014788114,0.093059964,0.12911715,0.25344527,0.57501066,0.18263325,-0.033611525,-0.13318431,0.98201454,0.8846172,-0.06847231,-0.3565685,-0.2461521,-1.7209617,-0.8573142,-1.0598235,-0.115323104,0.1684827,-0.12767628,-0.22677742,0.0,-0.061568648,-0.013140646,0.5126011,0.14134546,-0.17059055,0.07464614,0.003645864,-0.017405529,0.41012332,1.696414
0.1145569,0.122887395,0.4393607,0.0,0.0,1.0599449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-1.0743566,0.20670126,-0.14296377,0.0,1.3184984,0.077954605,0.02947993,0.53019327,0.08333449,0.3029421,0.7158672,0.06355136,0.009570849,-0.14278752,1.577554,0.9756863,0.34930968,0.40483668,-0.08639713,-1.5059875,-0.85132027,-1.2075051,-0.115323104,0.34221572,-0.05705352,-0.22677742,0.0,-0.061568648,-0.0072749048,0.4277979,0.14134546,-0.17059055,0.08079315,0.003645864,-0.015165152,0.4279536,1.5385823
0.021258712,-0.015710749,-0.3305005,0.0,0.0,-0.06273427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-0.9656522,0.20244657,-0.22775412,0.0,1.6662782,0.077954605,0.15820652,1.0568336,0.5840428,0.46322665,0.8115813,0.35666522,-0.013606278,0.037043463,1.3849248,2.4586277,0.17047803,0.26626766,-0.09949278,-1.1697395,-0.89298165,-1.0931464,-0.02626256,0.18066622,-0.13241827,-0.21208768,0.0,-0.061568648,-0.013140646,0.03123805,-0.35044238,0.09064049,0.086885475,0.003645864,-0.017405529,0.45470923,-0.74778455
-0.04293162,-0.015710749,-0.2634333,0.0,0.0,0.07998799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-0.43208742,0.19037916,-0.4268962,0.0,1.9741412,0.071442604,-0.16837928,1.343943,0.5878861,0.32478198,0.49617136,-0.3245704,-0.009428742,-0.591449,0.40547764,3.1404655,-0.3001163,-0.0009451464,-0.18400244,0.23601684,-0.84503424,-1.2110274,-0.036765747,0.13547769,-0.6372879,-0.15039715,0.0,-0.038367398,-0.013140646,-0.30883533,-1.0057579,0.08692394,0.086885475,0.0004776992,-0.15905623,0.31094483,-7.8848677
-0.0038690192,0.015710749,0.42418638,0.0,0.0,0.6269528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45027393,-1.2555059,0.21366206,-1.5588018,0.0,1.3496817,0.077954605,0.025576673,-0.09538516,-0.09125509,0.34654877,0.43209335,0.19482414,0.0057613263,-0.09533249,0.15409313,0.115720525,-0.3858142,-0.6722138,-0.18931253,-1.600623,-1.0694187,-1.1126093,-0.13489659,-1.3338772,-0.1628227,-0.16432498,0.0,-0.061568648,-0.013140646,0.08659981,-1.6582962,0.08692394,0.096678205,0.0004776992,0.038174488,0.44191796,3.5797348
-0.027371392,0.015710749,-0.574003,0.0,0.0,-1.3640026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17652076,-1.424867,0.19256647,-0.92374974,0.0,1.784563,0.1078628,-0.02697634,-0.20490788,-0.09125509,0.34654877,0.6707536,0.13498326,0.36412007,-0.016708536,0.57649946,-0.20234077,-0.3858142,-0.4965276,-0.13323465,1.1660409,-0.67567754,-1.2264491,-0.10864416,0.13105714,-0.045450702,-0.15552373,0.0,-0.061568648,0.0039681294,-0.056374975,-0.33975548,0.08692394,0.060787916,0.013023264,-0.015165152,0.12353244,3.4288507
-0.032838415,0.015710749,-0.45366395,0.0,0.0,0.47738782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.5051372,0.22468887,-0.72412163,0.0,-1.0757822,0.1078628,-0.02697634,-0.15045062,-0.03320606,0.18841526,0.5648157,0.11459876,0.009570849,0.014463769,1.4240884,-0.17840503,-0.29981482,-0.047258213,-0.09818414,0.8913085,-0.7323568,-1.1753803,-0.3535624,0.0603644,-0.045450702,-0.18886326,0.0,-0.061568648,0.0071676243,-0.14665088,0.16461179,-0.1743071,0.08079315,0.013023264,-0.017405529,0.12353244,3.2438684
-0.121222444,0.01158857,0.57400596,0.0,0.0,0.75344646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.8452034,0.23629805,-0.3695018,0.0,-1.5204685,0.1078628,-0.02697634,-0.2878228,-0.030264948,0.4340053,0.5916707,0.15061949,-0.039720107,-0.011092154,1.3275293,-0.21794663,-0.13319159,0.08966476,-0.098524064,1.6944343,-0.7644063,-1.0434033,-0.13714093,0.29326665,-0.17414111,-0.19303824,0.0,-0.061568648,-0.013140646,-0.056739047,-0.26355708,0.08692394,0.07464614,0.003645864,-0.015165152,-0.8385245,3.7325377
-0.121222444,0.015710749,0.57400596,0.0,0.0,0.65684843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.883662,0.23629805,-0.7278536,0.0,-1.0830624,0.1078628,-0.02697634,-0.21092884,0.008942181,0.4340053,0.59540576,0.15061949,0.009570849,-0.011092154,1.3328453,-0.13699986,-0.13319159,0.09629005,-0.1050959,1.6944343,-0.75614905,-1.0669926,-0.12034045,0.29326665,-0.1812784,-0.21358888,0.0,-0.061568648,-0.013140646,0.10690816,-0.26355708,0.08692394,0.08079315,0.003645864,-0.015165152,-0.848246,3.3951209
-0.054796964,0.015710749,-0.14694968,0.0,0.0,0.088178836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-1.8641725,0.22439133,-0.88698053,0.0,0.59203637,0.1078628,-0.06906346,0.21314831,-0.059293717,0.2406992,0.6256213,-0.9212722,-0.15656564,0.019386752,1.2430813,-1.2340839,-0.09858936,0.24582884,-0.121124074,1.4372644,-0.83359903,-1.3559507,-0.07692395,0.29308087,-0.15924424,-0.41225755,0.0,-0.061568648,-0.013140646,0.004661508,0.32149917,0.033745553,0.08079315,0.003645864,-0.017405529,-0.9420911,-3.0474682
-0.04293162,-0.015710749,-0.270131,0.0,0.0,0.031544544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2716648,-1.353702,0.16837007,-0.4590673,0.0,-0.5468966,0.07981084,-0.06906346,0.41950724,-0.25461152,-0.49695727,0.50720066,-0.22581206,-0.013606278,0.091291726,1.0959888,-3.1005948,-0.18536042,0.13975456,-0.21474193,1.6425443,-1.0010364,-1.6244628,-0.40730736,0.3313572,-0.661438,-0.2405344,0.0,-0.038367398,-0.013140646,0.009966262,-1.3209774,0.08692394,0.086885475,0.003645864,-0.15905623,-0.7298627,-13.848235
-0.017993927,0.01158857,0.5297287,0.0,0.0,0.7179191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43014193,-2.4620037,0.23859458,-0.6435861,0.0,-1.4698979,-0.48260993,-0.02697634,0.039179925,-0.088313974,-1.5189925,0.48242328,0.30893588,0.0009170249,-0.021283474,1.1666774,-0.19439988,0.46658623,0.007913452,-0.117875256,1.5973026,-1.33093,-1.25729,-0.31331596,0.2353246,-0.067230806,-0.19303824,0.0,-0.061568648,-0.013140646,-0.09443383,-0.2570694,0.09064049,0.08079315,0.003645864,-0.015165152,-0.8446735,4.0154963
-0.07369801,0.015710749,-0.96353394,0.0,0.0,-1.0626827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.196868,-2.8979588,0.18814535,-1.6388518,0.0,0.628907,-0.48260993,-0.12629215,-0.27995014,-0.088313974,-1.6884471,0.73058045,-0.7216463,0.34326917,-1.2988658,1.3884622,-0.57707787,0.42681497,-0.61961734,-0.12524995,1.7481382,-0.74590397,-1.602804,-0.39216274,0.20681565,-0.09647268,-0.59092486,0.0,-0.061568648,-0.0072749048,-0.74496627,0.008361448,0.0374621,0.060787916,0.003645864,-0.015165152,-0.8446735,2.8797078
0.021969184,-0.1228874,-0.3599918,0.0,0.0,0.5483929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48539808,-1.9799074,0.22754931,-1.2136048,0.0,0.41260615,-0.48260993,-0.12629215,-0.22311275,-0.10029348,-0.5975528,0.52931166,0.64126384,-0.018933453,-1.0161835,1.0120908,-0.72455204,0.17054583,-0.66534466,-0.11829841,0.60483503,-0.8328545,-1.1868929,-0.2077611,0.123068936,-0.03356483,-0.59460133,0.0,-0.061568648,-0.013140646,-0.74711055,-2.045843,0.101816036,0.11155199,0.003645864,-0.019657105,-0.1963591,3.4458396
0.0064270496,0.122887395,0.49175626,0.0,0.0,0.46515104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-0.6842914,0.23683949,-0.6941057,0.0,0.42866844,-0.48260993,-0.022252928,-0.1727477,-0.030264948,0.3613221,0.6411331,-0.73038995,-0.07240005,0.19526947,1.3727803,-0.43317184,-0.29126656,-0.95464504,-0.10331616,0.88382035,-0.33392066,-1.1751823,-0.24178728,0.28695038,0.028228395,-0.50294614,0.0,-0.061568648,-0.0072749048,-0.073476344,-2.0304685,0.033745553,0.096678205,0.0004776992,-0.015165152,0.048544697,3.5406988
0.0064270496,0.122887395,0.43581384,0.0,0.0,0.621459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141745,-0.40449247,0.20729636,0.24258958,0.0,-1.2260329,-0.1322566,0.025576673,1.3746407,-0.010465847,0.3613221,0.5960653,-0.583527,-0.063648865,0.0365214,1.5571637,0.9831512,-0.31801957,-0.746794,0.014160156,-1.1518575,-0.74063563,-1.304707,-0.18149476,0.123894796,-0.07656555,-0.44307867,0.0,-0.061568648,-0.0072749048,0.37962306,-0.12446247,0.033745553,0.08079315,0.0004776992,-0.015165152,0.3612997,1.9801817
0.07868252,-0.015710749,-0.23777303,0.0,0.0,0.1919159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4014412,-2.0386407,0.17096598,-0.78291386,0.0,-1.070904,-1.2645073,0.03714543,-0.35312858,0.031472277,0.19509608,0.024198854,-1.0103872,-0.09225166,-0.18674687,1.3239005,1.94114,-0.120620385,-1.3617299,-0.30177215,-1.3892125,-0.81128126,-1.1887988,-0.71580917,0.24173759,-0.11588147,-0.23326288,0.0,-0.061568648,0.0071676243,-1.338823,0.16361587,0.033745553,0.086885475,0.0004776992,-0.017405529,0.3533695,-1.9598291
-0.060160697,-0.015710749,-0.24925436,0.0,0.0,0.021367202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-1.1342908,0.16524188,0.23764043,0.0,-0.71070987,-1.1882238,0.15820652,0.032604493,0.4781498,0.36274174,0.6943774,-0.24449931,-0.013606278,0.08719314,1.2249393,-1.2872078,-0.18536042,-0.019212421,-0.24211718,0.29898176,-0.900748,-1.5353123,-0.63408107,0.33640063,-0.6633928,-0.17272982,0.0,-0.038367398,-0.013140646,0.043434836,-1.3209774,0.08692394,0.086885475,0.003645864,-0.15905623,0.18049328,-10.88353
0.13177517,-0.01158857,-0.79694283,0.0,0.0,0.4382843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34734884,-2.2016008,0.17583571,-0.48597956,0.0,-0.55251575,-0.1322566,0.0054329997,-0.26611623,0.31846467,0.41112396,0.5514668,0.13509962,0.009570849,0.06923573,1.2067336,0.92148125,-0.19146632,0.24866194,-0.15130389,-1.2928333,-1.2982111,-1.052257,-0.22448209,0.14144444,-0.04750034,-0.46190256,0.0,-0.061568648,-0.013140646,-0.1303536,-0.11387472,0.08692394,0.086885475,0.003645864,-0.017405529,0.5545626,3.0393417
0.20033255,0.015710749,0.31118122,0.0,0.0,-1.2191277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-2.6388872,0.15919188,-1.8374578,0.0,0.73538584,0.077954605,0.038959667,-0.27831507,0.086275615,0.48350212,0.7680266,0.13509962,0.35368824,-1.0122523,1.5289344,0.9213587,-0.23123764,0.39522395,-0.11221508,-1.8149091,-0.7458112,-1.3354403,-0.38934597,0.1758639,-0.04750034,-0.55780673,0.0,-0.061568648,-0.0072749048,-0.15121582,-0.11387472,0.08692394,0.060787916,0.003645864,-0.015165152,0.5545626,2.035783
0.08544857,-0.015710749,-0.2971008,0.0,0.0,0.11409184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-1.6900723,0.19891809,-1.3652133,0.0,0.66717404,0.077954605,0.038959667,-0.2663435,0.4147984,0.30333576,0.53821707,-0.43772095,-0.08843832,1.2589587,1.353353,0.96777093,-0.11597566,0.30382004,-0.11674633,-1.545395,-0.77535886,-1.8401301,-0.40978304,-0.16422936,-0.098390386,-0.53705436,0.0,-0.061568648,-0.013140646,-0.13491784,-0.09201261,0.033745553,0.086885475,0.003645864,-0.017405529,0.4279743,2.1915119
0.092901714,0.015710749,0.31118122,0.0,0.0,-1.3334687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474031,-2.8132663,0.16655254,-1.9181799,0.0,0.7458311,-0.1322566,-0.022953661,-0.1428969,0.089250006,-0.23931798,0.7025533,0.025133459,0.35760784,1.4358386,1.3584243,0.64891785,0.38209838,0.25416064,-0.11696107,-1.5165358,-0.77369696,-2.217691,-0.40705216,-0.17357421,0.06031822,-0.55780673,0.0,-0.061568648,-0.0072749048,-0.21265696,-0.107387036,0.09064049,0.060787916,0.003645864,-0.015165152,0.43805468,1.9669557
0.09697174,-0.1228874,-0.30743167,0.0,0.0,0.5307601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19728018,-1.9952915,0.20279852,-1.8467278,0.0,0.61446047,-0.1322566,-0.022953661,-0.052362587,-0.17876971,-1.544773,0.5648616,0.025133459,0.013490468,-0.73413146,1.2358364,0.71078753,0.43783498,0.22684002,-0.14182144,-1.2440094,-0.84485424,-2.3392944,-0.41982177,-0.6464772,0.06031822,-0.48948953,0.0,-0.061568648,-0.013140646,-0.0060002375,0.032943793,0.09064049,0.086885475,0.003645864,0.038174488,0.42866385,1.6204067
0.005405737,-0.1228874,-0.3279204,0.0,0.0,-0.02949233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2716648,-1.2439346,-0.07714421,-0.7657227,0.0,0.5252491,-0.1322566,-0.06906346,1.0971843,-0.51142216,-1.1060725,0.5615978,-0.3718927,-0.00968666,-0.030183114,1.395124,1.7210884,0.26974547,0.4426388,-0.15301283,-0.64881784,-0.96846735,-1.8760065,-0.60391104,0.14376388,0.13084836,-0.39904442,0.0,-0.061568648,0.0071676243,-0.024119683,0.06817949,0.09064049,0.086885475,0.003645864,-0.017405529,0.47981226,-1.3264583
0.11612726,-0.1228874,-0.45043957,0.0,0.0,0.29077584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3556217,-1.3968782,-2.600138,-0.83896285,0.0,0.34889257,-0.07360345,-0.032758936,-0.34555656,-0.51329935,-1.2996025,0.49847108,0.49321827,-0.020335173,0.22945106,1.0453483,2.2300272,0.34760538,0.21149069,-0.19396134,0.4779744,-0.9735559,-1.1108358,-0.7211391,-0.03250384,0.52759594,-0.26289374,0.0,-0.038367398,0.0071676243,-0.022570647,0.15356864,-0.057516057,0.086885475,0.003645864,-0.15905623,0.303441,-7.4809613
0.13177517,-0.015710749,-0.62866396,0.0,0.0,0.53415304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3556217,-2.312952,-0.07519964,-1.733156,0.0,0.6203237,-0.1322566,-0.022953661,-0.42491394,-0.19558121,-1.544773,0.4378265,0.27309516,0.009570849,0.04602882,0.95987034,0.7579491,0.2173769,0.18180308,-0.12199338,-0.96837896,-1.3352948,-1.2871176,-0.21902587,0.08611581,0.06031822,-0.5204654,0.0,-0.061568648,-0.013140646,-0.38519526,-0.107387036,0.09064049,0.086885475,0.003645864,-0.017405529,0.54092246,2.561388
0.12345102,0.015710749,0.263288,0.0,0.0,-1.2639408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43014193,-2.8750234,-0.11997554,-2.1462595,0.0,0.87094396,-0.1322566,-0.022953661,-0.460432,-0.12555267,-1.5988241,0.6089237,0.3892989,0.36412007,-0.01498872,1.1954705,0.67325187,0.10841986,-0.9689297,-0.23261786,-1.7531962,-0.77040666,-1.4082898,-0.30489156,0.13093817,0.06031822,-0.56300575,0.0,0.023454733,-0.0072749048,-0.4014933,0.10638204,0.09064049,0.060787916,0.003645864,-0.015165152,0.5827164,1.9197453
0.11548556,-0.015710749,-0.48919493,0.0,0.0,0.7554301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3556217,-2.9868684,0.19524081,-2.0479362,0.0,0.73594487,-0.48260993,-0.022953661,-0.35327774,-0.077520005,-1.1656977,-0.24670392,0.4852501,0.020002667,0.020408709,0.9622084,0.70645195,0.10841986,-0.33090326,-0.1192611,0.95921,-0.68996453,-1.2089217,-0.31343055,0.08283542,0.06031822,-0.4877503,0.0,-0.061568648,-0.106824145,-0.3247077,0.17379533,-0.17059055,0.086885475,0.003645864,-0.017405529,0.2764859,2.135749
0.11889722,0.015710749,0.5115177,0.0,0.0,-0.57342774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565789,-2.2815306,0.20361906,-2.4191785,0.0,0.71015996,-0.48260993,0.02756208,-0.45628753,-0.011161374,0.105015844,-1.2772592,0.4852501,0.020002667,-0.058734935,1.0902996,0.6634586,-0.25085872,-0.37696347,-0.06715426,0.72259134,-0.6596644,-1.2644207,-0.46860248,0.17833571,0.05335653,-0.52509165,0.0,-0.061568648,-0.02989516,-0.27768758,0.16730766,-0.1743071,0.08079315,0.003645864,-0.015165152,0.16775641,2.4224076
-0.07758974,-0.015710749,-0.24227792,0.0,0.0,0.3521526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4389357,-1.7786767,-0.50047904,-2.0465484,0.0,0.5751609,0.1078628,-0.022953661,-0.34524095,-0.14140876,0.053241447,-0.6027286,0.014747888,0.020002667,0.025369104,1.0405022,0.7862676,0.2313114,-0.42324105,-0.13643888,0.4211771,-0.8275826,-1.3125894,-0.3208864,0.08974905,0.038075842,-0.48255128,0.0,0.023454733,-0.106824145,-0.24452358,0.21035929,-0.159415,0.086885475,0.016191429,-0.019657105,0.13472241,2.4854367
-0.06962427,-0.015710749,-0.24409649,0.0,0.0,0.8321004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5228926,-2.726702,-4.463365,-1.3133061,0.0,0.51496255,0.07440445,0.04586396,-0.34505898,0.0909956,0.0645596,-1.0612849,-0.19825014,0.0032897731,-0.24018586,0.9745829,2.0024133,0.319628,-1.0940838,-0.15279366,0.29118606,-0.7943164,-1.1091354,-0.26425645,0.23949905,0.046267055,-0.36819243,0.0,0.023454733,0.058267698,0.966453,0.2396708,-0.07952531,0.086885475,0.016191429,-0.019657105,0.24150561,-0.7903956
0.18383518,-0.015710749,-0.14763153,0.0,0.0,0.253976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17534284,-1.0623571,-0.12333052,-0.28713736,0.0,0.32193238,0.07981084,0.04586396,-0.47304976,0.47745427,0.012499662,-1.4079837,-0.3143582,0.0013648411,-0.029001396,0.87543344,-3.484568,0.24215941,-0.68448037,-0.24939264,-2.1043334,-1.18837,-1.6021008,-0.39128566,0.099375546,0.16044587,-0.2454842,0.0,0.014616162,-0.106824145,0.9553253,0.39743808,-0.159415,0.086885475,0.003645864,-0.19207034,0.10500678,-14.657188
0.11208647,-0.01158857,-0.654686,0.0,0.0,0.9184762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21757247,-2.0208983,-0.49853438,-2.3045905,0.0,0.5924664,0.1078628,-0.010765436,0.08330357,0.29797003,-1.4340203,-2.273105,0.24274258,-0.02317971,-0.14573777,0.65105975,-0.6246707,0.25786468,-0.53335494,-0.17837432,0.3271366,-1.4049537,-1.7024379,-0.3019816,0.1426146,0.038075842,-0.600415,0.0,0.023454733,0.058267698,1.0732912,0.20354933,-0.159415,0.080738455,0.016191429,-0.019657105,0.14702606,3.8755367
0.0050275475,0.03838273,0.24746084,0.0,0.0,-2.2276828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34082022,-2.0179365,-0.536725,-3.3788185,0.0,0.7053775,0.1078628,-0.022953661,-0.34603792,0.065780975,0.21954265,-3.564537,0.14560062,0.010248363,0.051431227,0.31245756,-0.55857396,0.10153961,-0.76142037,-0.07416778,0.37570322,-0.980623,-2.6100054,-0.2993201,0.15376785,-0.037164148,-0.633709,0.0,-0.061568648,0.016306449,-0.34100568,0.20354933,-0.159415,-0.019919164,0.003645864,-0.017416729,0.10579872,2.980116
0.017859623,-0.1228874,-1.0564905,0.0,0.0,0.31854454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39281234,-0.62428135,0.22347963,-1.6667118,0.0,0.6908615,0.1078628,-0.022953661,0.050379883,0.25218734,0.12419332,-2.9745557,-0.018241337,-3.2383017e-05,0.14208692,0.6537665,-0.37523526,-0.12889078,0.055909462,-0.11082419,0.47990984,-0.670856,-1.9166572,-0.09000316,0.120648816,-0.106128335,-0.47850394,0.0,-0.061568648,-0.106824145,-0.13587143,-0.30467921,0.035118006,0.11155199,0.003645864,-0.019657105,0.1711688,3.8247442
0.19137874,0.122887395,0.5034682,0.0,0.0,0.21046042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957886,-1.2339598,0.23145886,-1.9646312,0.0,0.5472137,0.1078628,0.02756208,-0.031637125,0.06818218,0.16875696,-3.5361915,0.026604174,0.0009170249,0.06929189,0.7350385,-0.32170174,-0.0074174963,0.24187297,-0.07027396,0.46971855,-0.8790333,-1.877559,-0.26788792,0.22511572,-0.037164148,-0.5210443,0.0,-0.061568648,-0.02989516,-0.116823934,-0.94121253,0.035118006,0.08079315,0.003645864,-0.017416729,0.16846779,3.723585
-0.021393016,-0.1228874,-0.2808084,0.0,0.0,0.37987003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48539808,-0.75788504,0.22844195,-1.6851965,0.0,0.41132608,0.1078628,-0.02697634,-0.27795815,-0.044027902,0.37107214,-0.65809774,0.09394002,0.0009170249,0.11376597,0.80261743,0.12201403,-0.12042755,0.102906674,-0.07000577,0.44353816,-0.8609321,-1.0659287,-0.17513277,0.17913191,0.038075842,-0.49905458,0.0,-0.061568648,0.058267698,-0.033951767,-0.86115277,0.101816036,0.086885475,0.003645864,-0.019657105,0.19759981,3.4257505
-0.021393016,0.122887395,0.54001606,0.0,0.0,0.3998938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57852745,-0.28789786,0.2372436,-0.83621985,0.0,-0.9552258,0.1078628,0.15820652,-0.29071173,-0.12488287,-1.3845509,0.519851,-0.3082178,-0.013606278,-0.15878364,1.0923617,-0.538469,-0.35392553,-0.97134393,-0.1917501,0.32986864,-0.37206763,-1.407191,-0.07764792,0.21188973,0.035275698,-0.18228392,0.0,0.023454733,0.0071676243,0.1076791,0.34062544,0.09086198,0.08079315,0.0004776992,-0.017416729,0.19908679,-2.0999572
-0.08078887,-0.015710749,-0.68882483,0.0,0.0,0.029840535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5308616,-0.72314507,0.1802099,-0.10345732,0.0,-0.71070987,0.07981084,-0.01749358,-0.121720895,-0.2275724,-0.86931175,0.021848684,0.009328503,-0.12743416,-0.14447254,0.6472477,-0.6237566,-0.25773326,-0.6777332,-0.24299395,-2.0826032,-1.0557382,-1.6675272,-0.26170012,0.16642648,0.15743859,-0.14416154,0.0,-0.038367398,0.0071676243,-1.3330332,0.38154742,-0.17036904,0.086885475,0.0004776992,-0.19207034,-1.257858,-13.719683
